scan 16/2/202112:22:58 PM						
temp(°C)	power	time(seconds)	pressure(A)	scan rate(°C/min)	AnalysisData	CorrectedData
10.08266958	-736.5908298	1228518.8	0.010378957	0.402719445	-736.5908298	-736.5908298
10.08972298	-766.6459098	1228519.8	0.010378659	0.423852827	-766.6459098	-766.6459098
10.0971348	-796.4846919	1228520.8	0.010379553	0.445321309	-796.4846919	-796.4846919
10.10491016	-825.8331025	1228521.8	0.010378659	0.46710209	-825.8331025	-825.8331025
10.11305334	-854.9055013	1228522.8	0.010378957	0.489171781	-854.9055013	-854.9055013
10.12157012	-883.5826874	1228523.8	0.010378957	0.511512893	-883.5826874	-883.5826874
10.13046423	-911.7335639	1228524.8	0.010378957	0.534104004	-911.7335639	-911.7335639
10.13973962	-939.3818976	1228525.8	0.010378659	0.55692868	-939.3818976	-939.3818976
10.14939948	-966.6229247	1228526.8	0.010378659	0.579972714	-966.6229247	-966.6229247
10.15944693	-993.1707232	1228527.8	0.010376871	0.603207103	-993.1707232	-993.1707232
10.16988517	-1019.180097	1228528.8	0.010379851	0.626621477	-1019.180097	-1019.180097
10.18071682	-1044.615273	1228529.8	0.010379255	0.650182977	-1044.615273	-1044.615273
10.19194428	-1069.392845	1228530.8	0.010379851	0.673891968	-1069.392845	-1069.392845
10.20357007	-1093.536607	1228531.8	0.010379851	0.69772677	-1093.536607	-1093.536607
10.2155943	-1116.915541	1228532.8	0.010378361	0.7216693	-1116.915541	-1116.915541
10.22802021	-1139.720177	1228533.8	0.010378957	0.745693766	-1139.720177	-1139.720177
10.24084839	-1161.748056	1228534.8	0.010379851	0.769789472	-1161.748056	-1161.748056
10.25407992	-1183.177804	1228535.8	0.010379255	0.793929272	-1183.177804	-1183.177804
10.26771443	-1203.723635	1228536.8	0.010380447	0.818118541	-1203.723635	-1203.723635
10.28175306	-1223.599904	1228537.8	0.010378361	0.842319168	-1223.599904	-1223.599904
10.29619515	-1242.639933	1228538.8	0.010378063	0.866519673	-1242.639933	-1242.639933
10.31104146	-1260.962816	1228539.8	0.010379255	0.890703544	-1260.962816	-1260.962816
10.32629078	-1278.473338	1228540.8	0.010379553	0.914858778	-1278.473338	-1278.473338
10.34194235	-1295.20726	1228541.8	0.010378063	0.938968891	-1295.20726	-1295.20726
10.35799534	-1311.14082	1228542.8	0.010378361	0.963021754	-1311.14082	-1311.14082
10.37444795	-1326.321691	1228543.8	0.010380149	0.986986451	-1326.321691	-1326.321691
10.39129943	-1340.642795	1228544.8	0.010379851	1.01081712	-1340.642795	-1340.642795
10.40854769	-1354.175628	1228545.8	0.010378063	1.034354617	-1354.175628	-1354.175628
10.42618988	-1366.920266	1228546.8	0.010379553	1.057429214	-1366.920266	-1366.920266
10.44421944	-1378.519742	1228547.8	0.010380149	1.079907962	-1378.519742	-1378.519742
10.46261706	-1388.034036	1228548.8	0.010379851	1.101686528	-1388.034036	-1388.034036
10.48136208	-1394.951762	1228549.8	0.010380149	1.12269313	-1394.951762	-1394.951762
10.50043722	-1399.511353	1228550.8	0.010380149	1.142852369	-1399.511353	-1399.511353
10.51982952	-1401.653699	1228551.8	0.010380149	1.162111935	-1401.653699	-1401.653699
10.53952855	-1401.367303	1228552.8	0.010378361	1.18054857	-1401.367303	-1401.367303
10.55952266	-1398.84296	1228553.8	0.010377467	1.198233961	-1398.84296	-1398.84296
10.57979917	-1394.307133	1228554.8	0.010380149	1.215228097	-1394.307133	-1394.307133
10.60034772	-1387.688807	1228555.8	0.010379851	1.23154508	-1387.688807	-1387.688807
10.62115604	-1379.273892	1228556.8	0.010379255	1.247180368	-1379.273892	-1379.273892
10.64221383	-1369.217382	1228557.8	0.010378957	1.26213411	-1369.217382	-1369.217382
10.66350978	-1357.59098	1228558.8	0.010379553	1.276429664	-1357.59098	-1357.59098
10.68503293	-1344.513954	1228559.8	0.010378659	1.290055995	-1344.513954	-1344.513954
10.70677164	-1330.212595	1228560.8	0.010378659	1.303041132	-1330.212595	-1330.212595
10.72871596	-1314.568239	1228561.8	0.010379553	1.315379952	-1314.568239	-1314.568239
10.75085426	-1297.96174	1228562.8	0.010380447	1.327082706	-1297.96174	-1297.96174
10.77317751	-1280.167376	1228563.8	0.010378361	1.338146613	-1280.167376	-1280.167376
10.79567482	-1261.613496	1228564.8	0.010380149	1.348591543	-1261.613496	-1261.613496
10.8183361	-1242.157606	1228565.8	0.010379255	1.358419654	-1242.157606	-1242.157606
10.84115003	-1221.990163	1228566.8	0.010378957	1.367644845	-1221.990163	-1221.990163
10.86410732	-1201.27779	1228567.8	0.010380149	1.376267903	-1201.27779	-1201.27779
10.88719826	-1179.80665	1228568.8	0.010379255	1.384300158	-1179.80665	-1179.80665
10.91041282	-1157.790908	1228569.8	0.010379851	1.391755269	-1157.790908	-1157.790908
10.9337421	-1135.551654	1228570.8	0.010380745	1.398643088	-1135.551654	-1135.551654
10.95717651	-1112.661074	1228571.8	0.010379553	1.404969463	-1112.661074	-1112.661074
10.98070754	-1089.475893	1228572.8	0.010379255	1.410749489	-1089.475893	-1089.475893
11.00432506	-1066.210133	1228573.8	0.010379255	1.415999168	-1066.210133	-1066.210133
11.02802042	-1042.554865	1228574.8	0.010377169	1.420718432	-1042.554865	-1042.554865
11.0517857	-1018.86669	1228575.8	0.010379255	1.424930591	-1018.86669	-1018.86669
11.07561273	-995.0149422	1228576.8	0.010379553	1.428634467	-995.0149422	-995.0149422
11.09949258	-971.0709736	1228577.8	0.010379553	1.431868256	-971.0709736	-971.0709736
11.12341841	-947.0942326	1228578.8	0.010379553	1.434624051	-947.0942326	-947.0942326
11.14738157	-923.1560348	1228579.8	0.010380149	1.436914925	-923.1560348	-923.1560348
11.17137635	-899.2326334	1228580.8	0.010379255	1.438755852	-899.2326334	-899.2326334
11.19539323	-875.4309609	1228581.8	0.010378063	1.440158109	-875.4309609	-875.4309609
11.21942577	-851.7272556	1228582.8	0.010377765	1.44113887	-851.7272556	-851.7272556
11.24346757	-828.3353063	1228583.8	0.010378957	1.441705731	-828.3353063	-828.3353063
11.26751103	-805.1125522	1228584.8	0.010378063	1.44185988	-805.1125522	-805.1125522
11.29155128	-782.1183499	1228585.8	0.010378063	1.441640628	-782.1183499	-782.1183499
11.31558057	-759.3645454	1228586.8	0.010378361	1.441048676	-759.3645454	-759.3645454
11.33959334	-736.8629755	1228587.8	0.010379255	1.440098989	-736.8629755	-736.8629755
11.36358463	-714.8510708	1228588.8	0.010378659	1.438804566	-714.8510708	-714.8510708
11.38754812	-693.0675434	1228589.8	0.010379255	1.437170043	-693.0675434	-693.0675434
11.41147912	-671.6429466	1228590.8	0.010378659	1.435225206	-671.6429466	-671.6429466
11.43537156	-650.6840603	1228591.8	0.010379553	1.432970353	-650.6840603	-650.6840603
11.45922112	-630.0602204	1228592.8	0.010379255	1.430406458	-630.0602204	-630.0602204
11.48302351	-609.9375432	1228593.8	0.010377765	1.427560519	-609.9375432	-609.9375432
